who_id,spatial_type,country_code,region,sex,prevalence,ci_low,ci_high,year
5801773,Country,HND,Americas,Both sexes,36.775093,16.131781,59.148987,2022
5802467,Country,COM,Africa,Female,11.933772,4.8728614,22.551363,2000
5803596,Country,IRL,Europe,Both sexes,29.585007,25.527933,33.907661,2012
5804262,Country,GBR,Europe,Female,25.139919,19.327154,31.67136,2016
5805024,Country,PER,Americas,Both sexes,27.261311,15.788782,41.072197,2006
5805352,Country,GAB,Africa,Male,18.090078,5.8047047,38.93996,2016
5805475,Country,UZB,Europe,Male,10.149192,5.6358204,16.167992,2004
5805960,Country,MDG,Africa,Both sexes,13.591162,5.0417686,27.33346,2017
5806861,Country,NOR,Europe,Male,30.577642,19.980404,42.152298,2003
5807069,Country,IDN,South-East Asia,Female,16.419529,7.6707015,28.296917,2022
5807551,Region,SEAR,,Both sexes,28.76627,24.55896,33.17526,2008
5808753,Country,PAK,Eastern Mediterranean,Male,28.269583,17.915079,39.696213,2015
5809788,Region,EMR,,Both sexes,31.664562,28.425068,35.094761,2005
5810351,Country,OMN,Eastern Mediterranean,Male,30.593815,20.251482,41.926399,2006
5812276,Country,COL,Americas,Male,28.057915,8.1652822,57.600182,2022
5812602,Country,PNG,Western Pacific,Both sexes,15.046102,9.718955,21.358564,2009
5812710,Country,EGY,Eastern Mediterranean,Both sexes,32.009239,25.128603,39.537151,2010
5812857,Country,NZL,Western Pacific,Male,17.731983,11.908326,24.516716,2005
5813723,Country,THA,South-East Asia,Male,22.43857,18.819935,26.359919,2014
5814072,Country,NZL,Western Pacific,Both sexes,21.024181,15.981296,26.679718,2004
5815036,Country,HRV,Europe,Male,19.757839,14.086998,26.102028,2013
5815141,Country,MMR,South-East Asia,Male,19.602352,10.908706,31.020266,2018
5815893,Country,KIR,Western Pacific,Male,29.749151,19.290762,41.461365,2010
5815929,Country,BWA,Africa,Both sexes,26.320862,20.217041,33.127747,2008
5816863,Country,MMR,South-East Asia,Female,23.829363,16.133461,32.82872,2004
5816946,Country,BDI,Africa,Both sexes,16.511003,7.0686431,30.831724,2005
5817668,Country,ETH,Africa,Both sexes,13.9244,8.5837879,20.617619,2001
5817835,Country,ISR,Europe,Male,26.733511,11.082158,50.593216,2013
5818077,Country,GBR,Europe,Male,33.034,22.464489,44.48629,2000
5819312,Country,MDV,South-East Asia,Female,30.258339,10.341987,57.808189,2000
5819452,Country,DMA,Americas,Male,20.376722,7.4566593,39.043316,2020
5819595,Country,CZE,Europe,Male,22.602104,14.483995,32.303696,2022
5820351,Country,ARG,Americas,Male,35.43684,26.132172,45.229374,2017
5820831,Country,TUV,Western Pacific,Both sexes,36.739826,20.997139,53.689754,2002
5821115,Country,THA,South-East Asia,Female,18.347153,10.348727,28.318743,2003
5821797,Country,NIC,Americas,Female,42.004269,14.19636,73.542313,2017
5822056,Country,SLV,Americas,Female,45.7271,24.924877,67.141495,2022
5822196,Country,TUR,Europe,Female,51.022442,41.172253,61.264755,2012
5822201,Country,PSE,Eastern Mediterranean,Male,27.63739,19.423391,37.295479,2018
5823294,World Bank Income Group,WB_LI,,Female,19.924591,14.920674,25.738161,2022
5823817,Country,QAT,Eastern Mediterranean,Male,49.396473,29.845518,68.706802,2019
5823936,Country,COM,Africa,Male,9.0609932,4.0475879,16.665009,2016
5823971,Country,LBR,Africa,Both sexes,14.583702,9.61094,20.729034,2022
5824014,Country,GHA,Africa,Male,17.681278,9.2415991,28.927982,2019
5824452,Country,JOR,Eastern Mediterranean,Male,29.031002,21.890089,36.584091,2010
5825322,Country,WSM,Western Pacific,Both sexes,19.537304,12.924319,27.209171,2015
5825462,Country,MKD,Europe,Both sexes,22.570921,11.63326,36.263477,2005
5827747,Country,ERI,Africa,Female,17.986879,7.4317203,32.76458,2003
5827877,Country,DJI,Eastern Mediterranean,Both sexes,16.976023,5.4101133,34.294476,2021
5828814,Country,MKD,Europe,Male,16.441013,4.9673462,34.964649,2001
5828978,Country,KAZ,Europe,Male,27.002325,10.006242,49.145466,2019
5829136,Country,KWT,Eastern Mediterranean,Male,59.837048,43.944134,74.739342,2004
5829904,Country,NZL,Western Pacific,Male,18.009186,13.372014,23.262024,2011
5831323,Country,SOM,Eastern Mediterranean,Male,14.566072,5.0352464,31.822094,2010
5831502,Global,GLOBAL,,Male,26.247263,23.713251,28.791136,2016
5831726,Country,FRA,Europe,Both sexes,26.674995,21.493158,32.230568,2017
5832287,Country,DZA,Africa,Male,19.498402,11.002303,30.109879,2019
5832296,Country,SOM,Eastern Mediterranean,Both sexes,18.412758,7.7133789,33.169506,2015
5832351,Country,CYP,Europe,Male,36.442272,25.725674,48.118286,2006
5833000,Country,GRD,Americas,Female,42.381882,19.359312,68.271355,2021
5833028,Country,MWI,Africa,Female,7.4102917,4.4819016,11.332272,2012
5833754,Country,AZE,Europe,Male,20.578661,10.819652,33.201771,2009
5834254,Country,HRV,Europe,Both sexes,24.81008,19.291439,30.865435,2018
5834568,Country,JPN,Western Pacific,Both sexes,37.142864,26.569799,48.65752,2012
5835079,Country,MAR,Eastern Mediterranean,Male,16.565868,8.0513344,27.375,2006
5835218,Country,TCD,Africa,Both sexes,18.110836,7.5618467,33.845375,2020
5835950,Country,LBY,Eastern Mediterranean,Male,35.901768,26.775515,45.917599,2017
5836382,Country,GHA,Africa,Female,19.606157,10.553622,31.309336,2005
5836582,Country,TUR,Europe,Both sexes,40.089493,33.156563,46.89851,2004
5836628,Country,AUS,Western Pacific,Both sexes,26.150757,20.710566,32.031376,2011
5837016,Country,ALB,Europe,Female,25.927591,6.4613605,56.058521,2017
5837631,Country,BEL,Europe,Male,24.602043,17.628481,32.635109,2019
5838185,Country,ALB,Europe,Male,19.212542,6.4750204,41.458439,2016
5839800,Country,FRA,Europe,Female,43.288677,32.611599,54.233128,2000
5841007,Country,NIC,Americas,Male,30.941347,13.161318,55.711864,2015
5841122,Country,PER,Americas,Female,31.354582,15.801789,49.542515,2009
5843442,Country,NIC,Americas,Female,40.134792,15.190027,69.215927,2013
5844088,Country,BEN,Africa,Both sexes,17.006676,10.265495,25.339302,2006
5845372,Country,TTO,Americas,Female,45.472706,28.138138,64.338341,2005
5846122,Country,JOR,Eastern Mediterranean,Male,28.242891,20.665339,36.70433,2006
5846172,Region,SEAR,,Male,29.89683,23.08086,37.17532,2014
5846181,Country,GRC,Europe,Male,33.060665,22.768742,44.096275,2022
5846284,Country,COG,Africa,Male,12.877285,3.2604668,30.574369,2018
5846287,Country,KAZ,Europe,Male,24.267738,11.559435,40.778809,2014
5846864,Country,MWI,Africa,Both sexes,10.178268,7.3105803,13.769852,2006
5847376,Country,IRN,Eastern Mediterranean,Male,26.397354,20.246321,32.990093,2007
5847727,Country,KIR,Western Pacific,Female,41.143082,22.737198,61.147724,2022
5849311,Country,TUN,Eastern Mediterranean,Male,24.137274,12.776229,37.811298,2012
5849552,Country,STP,Africa,Male,13.556952,8.7786722,19.607096,2013
5851447,Country,KGZ,Europe,Both sexes,17.2999,10.711679,25.682768,2007
5852269,Country,URY,Americas,Both sexes,30.085468,23.166344,37.558182,2006
5852867,Country,PRT,Europe,Female,55.356335,44.188427,66.468536,2019
5853107,Country,PHL,Western Pacific,Male,20.674185,14.927464,27.1563,2010
5853152,Region,EUR,,Male,22.849913,19.715332,26.177931,2000
5854113,Country,COD,Africa,Both sexes,17.49424,7.5781665,31.44405,2005
5856144,Country,MOZ,Africa,Female,8.8118057,3.6932423,16.576939,2010
5856519,Country,CHE,Europe,Both sexes,23.274656,15.792807,31.886656,2011
5857611,Country,STP,Africa,Female,21.774298,14.544227,30.529182,2013
5861355,Country,YEM,Eastern Mediterranean,Both sexes,27.800432,12.065471,47.495235,2019
5862553,Country,LBY,Eastern Mediterranean,Male,32.795033,22.375267,44.035404,2008
5865070,Country,MNG,Western Pacific,Female,9.3042259,4.7128539,15.563035,2003
5866820,Country,TON,Western Pacific,Male,23.511137,16.35861,31.362486,2013
5866926,Country,IND,South-East Asia,Both sexes,26.560053,20.645309,33.10677,2004
5867153,Country,PRI,Americas,Both sexes,39.279495,21.606211,58.599525,2016
5868333,Country,VCT,Americas,Female,37.723427,23.16852,54.542072,2017
5868438,Country,BTN,South-East Asia,Both sexes,10.078754,7.0776649,13.70225,2016
5869337,Country,MUS,Africa,Female,29.26037,19.422367,40.774021,2006
5869442,Country,ROU,Europe,Female,23.26202,9.8157835,40.933159,2004
5869477,Region,AFR,,Male,17.833584,13.923381,22.804979,2003
5870052,Country,MUS,Africa,Both sexes,29.480032,21.865944,37.584938,2020
5870406,Country,SLB,Western Pacific,Both sexes,34.412567,24.334816,45.72245,2002
5871569,Country,BHR,Eastern Mediterranean,Female,41.318996,13.336449,73.063202,2018
5872557,Region,AMR,,Both sexes,32.667698,30.250269,35.212387,2013
5873080,Country,AGO,Africa,Male,14.641014,4.4653764,33.538734,2016
5874387,Country,ROU,Europe,Both sexes,31.80575,25.650696,38.571541,2017
5874723,Country,MHL,Western Pacific,Both sexes,32.653156,20.588194,46.342068,2009
5875497,Country,MKD,Europe,Both sexes,22.186956,9.7745895,38.042908,2001
5876927,Country,MEX,Americas,Male,24.451927,18.849768,30.588596,2017
5877681,Country,AND,Europe,Female,31.259602,14.806745,52.145821,2014
5879381,Country,UKR,Europe,Female,10.850348,5.5263562,18.124994,2005
5879622,Country,AUT,Europe,Male,26.561619,20.153929,33.274147,2007
5880221,Region,SEAR,,Male,22.03747,16.12079,28.72865,2005
5880529,Country,NIU,Western Pacific,Male,8.5495577,3.4960084,16.250187,2015
5883181,Country,EGY,Eastern Mediterranean,Male,28.467957,20.380098,37.755939,2015
5883424,Country,AFG,Eastern Mediterranean,Male,17.937365,10.123537,27.705166,2015
5884431,Country,GBR,Europe,Female,30.269497,24.312918,36.83831,2011
5884666,Country,SLE,Africa,Female,21.333979,10.007032,36.466274,2003
5885107,Country,SLE,Africa,Male,8.5603628,2.1268899,20.323238,2022
5885125,Country,NLD,Europe,Male,13.225577,9.9989252,16.887993,2011
5885664,Country,PLW,Western Pacific,Male,31.113249,13.443004,52.146805,2001
5886854,Country,DNK,Europe,Both sexes,13.62959,9.9436941,17.898544,2019
5887620,Country,LUX,Europe,Both sexes,20.2286,16.6665,24.117126,2011
5887872,Country,NOR,Europe,Female,37.401398,19.316536,57.764858,2017
5887956,Country,MMR,South-East Asia,Female,23.458332,13.457229,35.479904,2016
5889240,Country,GBR,Europe,Both sexes,29.048994,24.905416,33.454384,2010
5889317,Country,GUY,Americas,Female,38.039242,23.375221,54.284084,2010
5889583,Country,COK,Western Pacific,Both sexes,54.304577,44.312878,64.416725,2002
5889938,Country,BEL,Europe,Male,23.831432,16.626316,32.272598,2020
5890643,Country,DMA,Americas,Both sexes,23.514454,16.312412,31.618368,2009
5890758,Country,IDN,South-East Asia,Both sexes,15.183696,8.2217045,24.439816,2000
5890902,Country,GAB,Africa,Both sexes,24.102425,11.928999,40.012669,2006
5891955,Country,PNG,Western Pacific,Both sexes,14.704563,9.4053936,21.208586,2010
5894914,Country,PER,Americas,Female,34.468933,21.367493,49.122185,2017
5896590,Country,VNM,Western Pacific,Both sexes,26.420492,21.421019,31.80887,2017
5897152,Country,GRD,Americas,Both sexes,32.345509,23.047695,42.453922,2014
5899572,Country,PSE,Eastern Mediterranean,Female,35.356457,24.764566,46.777431,2019
5901380,Country,BLZ,Americas,Male,32.081131,14.291646,56.268024,2013
5902332,Country,SYC,Africa,Male,22.255171,15.183457,30.266174,2008
5902411,Country,PSE,Eastern Mediterranean,Male,32.545982,18.165878,50.078575,2002
5902442,Country,ESP,Europe,Both sexes,34.364597,29.378313,39.4347,2008
5902549,Country,MNE,Europe,Male,18.834669,6.5407395,39.811382,2013
5903983,Country,NAM,Africa,Male,21.647133,6.7670255,42.844383,2020
5906060,Country,MLT,Europe,Male,47.798706,35.939495,59.772724,2006
5907021,Country,GAB,Africa,Female,24.606415,4.1846218,58.060043,2022
5907532,World Bank Income Group,WB_UMI,,Both sexes,22.300606,19.768204,25.008606,2005
5908263,Country,BTN,South-East Asia,Female,11.018431,5.0184331,19.020861,2022
5908851,Country,IRQ,Eastern Mediterranean,Male,41.01844,29.226559,53.219913,2014
5909347,Country,ARG,Americas,Male,36.011162,25.636927,47.093208,2019
5909608,Country,SAU,Eastern Mediterranean,Male,47.453133,35.810623,59.246136,2019
5909664,Country,PRK,South-East Asia,Male,17.818457,4.677423,40.419403,2001
5910003,Country,JOR,Eastern Mediterranean,Male,26.646921,16.438358,38.362999,2000
5910089,World Bank Income Group,WB_UMI,,Both sexes,21.506065,18.098417,25.412201,2000
5910108,Country,ARG,Americas,Female,37.280312,27.081055,48.527542,2011
5910619,Country,AND,Europe,Female,34.672653,21.087381,49.391209,2007
5910631,Country,NZL,Western Pacific,Both sexes,18.929564,14.894856,23.427191,2020
5910656,Country,ROU,Europe,Female,34.068836,24.264376,44.857819,2019
5911874,Country,WSM,Western Pacific,Male,28.67049,17.31415,41.780941,2000
5914146,Country,PER,Americas,Both sexes,26.274481,12.881649,43.246895,2002
5915389,Country,CYP,Europe,Female,47.368923,36.580601,58.430313,2018
5916882,Country,ETH,Africa,Male,7.6020875,4.2616997,11.897774,2012
5917183,Country,LUX,Europe,Both sexes,22.914968,18.563156,27.640667,2007
5917420,Country,BGR,Europe,Both sexes,27.369558,22.360563,32.805363,2014
5920202,Country,CPV,Africa,Male,19.598572,13.014719,27.193802,2012
5920397,Country,CAN,Americas,Both sexes,36.105785,29.809868,42.58342,2020
5922044,Country,IDN,South-East Asia,Both sexes,16.430374,12.134694,21.305069,2011
5922231,Country,SEN,Africa,Male,14.311012,5.0527258,27.785152,2002
5922251,Country,ECU,Americas,Female,26.394495,9.4339895,49.409729,2004
5925554,Country,CRI,Americas,Both sexes,44.742821,36.442699,53.296616,2008
5925814,Country,PRY,Americas,Male,28.877745,13.218786,47.920547,2016
5925902,Country,AZE,Europe,Male,19.543575,7.7763505,36.297501,2004
5927681,Country,BIH,Europe,Female,19.619366,10.544172,31.16931,2004
5930130,Country,NRU,Western Pacific,Male,27.837181,13.366845,45.614494,2022
5930219,Country,MEX,Americas,Both sexes,24.027262,19.873737,28.465721,2007
5930322,Country,SEN,Africa,Female,24.895987,12.247253,41.222095,2007
5930834,Country,LBN,Eastern Mediterranean,Female,45.124592,34.234985,56.09063,2011
5931115,Country,FIN,Europe,Both sexes,18.6723,15.068277,22.703388,2009
5931479,Country,JPN,Western Pacific,Both sexes,40.012707,30.335569,50.028908,2016
5931670,Country,ARE,Eastern Mediterranean,Male,47.987694,37.908981,58.165794,2005
5932679,Country,GRC,Europe,Male,31.602287,23.258421,40.505051,2018
5933363,Country,IDN,South-East Asia,Both sexes,18.176195,12.56778,24.744818,2019
5933651,Country,GRC,Europe,Male,29.941818,23.070219,37.476742,2013
5934225,Country,GTM,Americas,Both sexes,23.730869,17.411972,30.368683,2013
5936238,Country,JPN,Western Pacific,Male,31.263443,16.821419,49.775566,2009
5937653,Country,VUT,Western Pacific,Both sexes,7.651989,2.865514,15.427417,2021
5937894,Country,GIN,Africa,Female,19.460144,4.3877792,43.92741,2016
5940102,Country,VUT,Western Pacific,Both sexes,11.046134,6.7897401,16.460442,2009
5942073,Country,LSO,Africa,Female,9.8480978,4.6176348,17.059752,2010
5942520,Country,MOZ,Africa,Both sexes,8.1720505,4.0424089,14.018911,2013
5943383,Country,BLZ,Americas,Male,29.218054,11.629281,53.355682,2004
5943697,World Bank Income Group,WB_UMI,,Both sexes,26.571098,23.212486,30.27553,2021
5943798,Country,SRB,Europe,Female,56.091141,37.299683,74.715225,2001
5944872,Country,CAN,Americas,Female,28.393196,16.368738,42.180546,2001
5944899,Country,GAB,Africa,Male,21.613083,7.4122386,43.160831,2003
5945153,Country,SWE,Europe,Male,13.485716,9.27318,18.438093,2015
5945536,Country,IRN,Eastern Mediterranean,Female,44.509628,37.658165,51.728046,2009
5946345,Country,SWZ,Africa,Both sexes,23.893734,12.927643,37.492233,2003
5947754,Country,TUN,Eastern Mediterranean,Male,21.586718,12.894943,32.060062,2006
5948451,Country,FJI,Western Pacific,Female,21.796122,6.151576,45.98761,2022
5948590,Country,AUS,Western Pacific,Male,23.73945,16.032555,33.083157,2022
5948844,Country,KNA,Americas,Female,40.222992,20.721418,60.956593,2005
5949241,Country,TLS,South-East Asia,Male,17.609921,7.5219445,31.603733,2015
5952546,Country,FSM,Western Pacific,Both sexes,31.540207,19.68376,44.835777,2018
5953251,Country,KWT,Eastern Mediterranean,Both sexes,61.357235,51.068695,70.679916,2007
5954236,Country,LAO,Western Pacific,Female,20.774317,13.841865,28.93832,2009
5954383,Country,AND,Europe,Both sexes,31.382435,21.594421,42.516041,2011
5955914,Country,PRI,Americas,Female,36.955669,11.712637,68.937653,2002
5955916,Country,MDA,Europe,Female,17.509209,4.8766909,37.709953,2000
5956143,Country,NLD,Europe,Both sexes,16.25947,13.06082,19.853743,2007
5956857,Country,ISR,Europe,Male,28.151625,11.952511,51.582211,2009
5956976,Country,GNQ,Africa,Male,16.116188,5.2581205,34.9734,2015
5957897,Country,PAK,Eastern Mediterranean,Female,55.02877,35.691196,73.997185,2020
5958767,Country,BOL,Americas,Male,18.303249,5.5830173,38.082851,2001
5959080,Country,LVA,Europe,Male,16.285177,11.189991,22.097242,2012
5959222,Country,ESP,Europe,Both sexes,32.567524,28.142782,37.101852,2010
5959596,Region,EUR,,Female,28.063478,24.643761,31.56966,2002
5960078,Country,BHR,Eastern Mediterranean,Both sexes,32.374619,16.527531,51.632839,2002
5960219,Country,DOM,Americas,Female,32.623116,9.6340103,62.19651,2002
5960957,Country,CAF,Africa,Male,16.237873,5.1083746,34.531151,2005
5963540,Country,POL,Europe,Female,36.637661,26.091368,47.326744,2020
5964229,Country,IDN,South-East Asia,Female,15.85759,9.943697,23.282804,2015
5964259,Country,BRB,Americas,Both sexes,43.211735,26.18998,60.587727,2020
5964335,Country,JAM,Americas,Female,45.749065,16.748289,76.30661,2022
5964561,Country,ITA,Europe,Female,44.26527,33.190018,55.81562,2020
5964615,Country,TLS,South-East Asia,Male,13.898511,4.0053945,30.056417,2002
5965723,Country,DOM,Americas,Female,36.995903,13.977199,64.585808,2011
5965969,Country,SRB,Europe,Male,41.716942,16.423061,67.921036,2022
5966258,Country,KEN,Africa,Female,10.941087,5.7943563,17.496252,2014
5967730,Country,SDN,Eastern Mediterranean,Both sexes,19.295975,12.744742,27.488289,2018
5968444,Country,PAK,Eastern Mediterranean,Male,29.929369,18.075216,43.183308,2017
5968760,Country,LBR,Africa,Female,33.536087,17.068556,53.767925,2003
5968844,Country,PRT,Europe,Both sexes,41.917141,33.083229,50.479801,2000
5968935,Country,SRB,Europe,Male,40.788754,27.923437,54.605175,2006
5969946,Country,GNQ,Africa,Both sexes,22.104,10.746925,38.109715,2009
5970090,Country,BFA,Africa,Male,15.017459,10.456605,20.371124,2013
5970637,Country,USA,Americas,Both sexes,32.227585,28.510603,35.94323,2012
5970871,Country,EST,Europe,Female,14.873207,10.248672,20.172987,2018
5970902,Region,AFR,,Female,20.306013,15.429825,26.806311,2019
5972895,Country,PSE,Eastern Mediterranean,Female,48.153099,29.319313,68.258583,2003
5973472,Country,GUY,Americas,Female,33.229958,10.404393,62.427116,2000
5974336,Country,SWE,Europe,Male,17.490458,12.821111,22.848269,2010
5974820,Country,AUT,Europe,Male,28.26244,20.140427,37.322403,2003
5975242,Country,FIN,Europe,Female,23.145586,15.946778,31.875376,2004
5975418,Region,EMR,,Male,28.472027,25.223261,31.820595,2011
5975915,Country,MNE,Europe,Both sexes,19.886251,8.1954155,36.617176,2003
